number_sta,lat,lon,date,dd,ff,precip,hu,t,heure,minute,seconde,heure_complete
26321003,44.55,5.28,2016-01-01 08:36:00,0.0,0.0,0.0,97.0,278.15,8,36,0,0 days 08:36:00
34209002,43.32,3.35,2016-01-01 08:36:00,50.0,5.5,0.0,95.0,283.25,8,36,0,0 days 08:36:00
38191002,45.09,6.09,2016-01-01 08:36:00,130.0,0.5,0.0,83.0,273.65,8,36,0,0 days 08:36:00
38548001,45.08,5.56,2016-01-01 08:36:00,150.0,1.0,0.0,99.0,276.35,8,36,0,0 days 08:36:00
74042003,46.07,6.38,2016-01-01 08:36:00,0.0,0.0,0.0,99.0,279.95,8,36,0,0 days 08:36:00
83148002,43.39,6.53,2016-01-01 08:36:00,0.0,0.0,0.0,95.0,279.95,8,36,0,0 days 08:36:00
84025001,43.88,5.16,2016-01-01 08:36:00,70.0,1.3,0.0,99.0,281.05,8,36,0,0 days 08:36:00
7187001,44.61,4.24,2016-01-01 08:42:00,330.0,1.7,0.0,80.0,279.25,8,42,0,0 days 08:42:00
15122002,44.73,2.17,2016-01-01 08:42:00,80.0,1.6,0.0,81.0,279.45,8,42,0,0 days 08:42:00
19164001,45.7,2.06,2016-01-01 08:42:00,130.0,5.7,0.0,96.0,276.65,8,42,0,0 days 08:42:00
26321003,44.55,5.28,2016-01-01 08:42:00,0.0,0.0,0.0,99.0,278.35,8,42,0,0 days 08:42:00
34209002,43.32,3.35,2016-01-01 08:42:00,50.0,5.6,0.0,95.0,283.25,8,42,0,0 days 08:42:00
38191002,45.09,6.09,2016-01-01 08:42:00,160.0,0.5,0.0,81.0,274.25,8,42,0,0 days 08:42:00
38548001,45.08,5.56,2016-01-01 08:42:00,170.0,1.2,0.0,99.0,276.55,8,42,0,0 days 08:42:00
74042003,46.07,6.38,2016-01-01 08:42:00,0.0,0.0,0.0,99.0,280.05,8,42,0,0 days 08:42:00
83148002,43.39,6.53,2016-01-01 08:42:00,0.0,0.0,0.0,95.0,279.95,8,42,0,0 days 08:42:00
84025001,43.88,5.16,2016-01-01 08:42:00,80.0,1.3,0.0,99.0,281.05,8,42,0,0 days 08:42:00
7187001,44.61,4.24,2016-01-01 08:48:00,330.0,1.9,0.0,81.0,279.15,8,48,0,0 days 08:48:00
15122002,44.73,2.17,2016-01-01 08:48:00,80.0,1.3,0.0,80.0,279.65,8,48,0,0 days 08:48:00
19164001,45.7,2.06,2016-01-01 08:48:00,130.0,5.4,0.0,92.0,276.95,8,48,0,0 days 08:48:00
26321003,44.55,5.28,2016-01-01 08:48:00,0.0,0.0,0.0,99.0,278.45,8,48,0,0 days 08:48:00
34209002,43.32,3.35,2016-01-01 08:48:00,60.0,5.4,0.0,95.0,283.15,8,48,0,0 days 08:48:00
38191002,45.09,6.09,2016-01-01 08:48:00,100.0,0.6,0.0,77.0,274.45,8,48,0,0 days 08:48:00
38548001,45.08,5.56,2016-01-01 08:48:00,130.0,0.7,0.0,99.0,276.55,8,48,0,0 days 08:48:00
74042003,46.07,6.38,2016-01-01 08:48:00,0.0,0.0,0.0,99.0,280.05,8,48,0,0 days 08:48:00
83148002,43.39,6.53,2016-01-01 08:48:00,0.0,0.0,0.0,95.0,280.05,8,48,0,0 days 08:48:00
84025001,43.88,5.16,2016-01-01 08:48:00,80.0,1.5,0.0,98.0,280.85,8,48,0,0 days 08:48:00
7187001,44.61,4.24,2016-01-01 08:54:00,330.0,2.0,0.0,80.0,279.25,8,54,0,0 days 08:54:00
15122002,44.73,2.17,2016-01-01 08:54:00,90.0,1.2,0.0,80.0,279.85,8,54,0,0 days 08:54:00
19164001,45.7,2.06,2016-01-01 08:54:00,130.0,5.1,0.0,92.0,277.15,8,54,0,0 days 08:54:00
26321003,44.55,5.28,2016-01-01 08:54:00,100.0,1.3,0.0,97.0,278.65,8,54,0,0 days 08:54:00
34209002,43.32,3.35,2016-01-01 08:54:00,60.0,5.3,0.0,95.0,283.25,8,54,0,0 days 08:54:00
38191002,45.09,6.09,2016-01-01 08:54:00,70.0,1.0,0.0,76.0,274.65,8,54,0,0 days 08:54:00
38548001,45.08,5.56,2016-01-01 08:54:00,300.0,0.8,0.0,99.0,276.65,8,54,0,0 days 08:54:00
74042003,46.07,6.38,2016-01-01 08:54:00,0.0,0.0,0.0,99.0,280.05,8,54,0,0 days 08:54:00
83148002,43.39,6.53,2016-01-01 08:54:00,0.0,0.0,0.0,95.0,280.15,8,54,0,0 days 08:54:00
84025001,43.88,5.16,2016-01-01 08:54:00,90.0,1.2,0.0,98.0,281.05,8,54,0,0 days 08:54:00
7187001,44.61,4.24,2016-01-01 09:00:00,330.0,2.1,0.0,79.0,279.35,9,0,0,0 days 09:00:00
15122002,44.73,2.17,2016-01-01 09:00:00,80.0,1.5,0.0,81.0,280.05,9,0,0,0 days 09:00:00
19164001,45.7,2.06,2016-01-01 09:00:00,130.0,5.3,0.0,92.0,277.35,9,0,0,0 days 09:00:00
26321003,44.55,5.28,2016-01-01 09:00:00,90.0,1.8,0.0,95.0,278.75,9,0,0,0 days 09:00:00
34209002,43.32,3.35,2016-01-01 09:00:00,60.0,4.7,0.0,94.0,283.25,9,0,0,0 days 09:00:00
38191002,45.09,6.09,2016-01-01 09:00:00,120.0,1.0,0.0,76.0,274.85,9,0,0,0 days 09:00:00
38548001,45.08,5.56,2016-01-01 09:00:00,240.0,0.9,0.0,99.0,276.75,9,0,0,0 days 09:00:00
74042003,46.07,6.38,2016-01-01 09:00:00,0.0,0.0,0.0,99.0,280.05,9,0,0,0 days 09:00:00
83148002,43.39,6.53,2016-01-01 09:00:00,0.0,0.0,0.0,95.0,280.05,9,0,0,0 days 09:00:00
84025001,43.88,5.16,2016-01-01 09:00:00,100.0,0.8,0.0,99.0,282.55,9,0,0,0 days 09:00:00
7187001,44.61,4.24,2016-01-01 09:06:00,330.0,2.1,0.0,79.0,279.45,9,6,0,0 days 09:06:00
15122002,44.73,2.17,2016-01-01 09:06:00,100.0,1.3,0.0,82.0,280.35,9,6,0,0 days 09:06:00
19164001,45.7,2.06,2016-01-01 09:06:00,120.0,5.3,0.0,89.0,277.55,9,6,0,0 days 09:06:00
26321003,44.55,5.28,2016-01-01 09:06:00,90.0,1.3,0.0,95.0,278.85,9,6,0,0 days 09:06:00
34209002,43.32,3.35,2016-01-01 09:06:00,60.0,4.6,0.0,94.0,283.25,9,6,0,0 days 09:06:00
38191002,45.09,6.09,2016-01-01 09:06:00,200.0,1.2,0.0,75.0,274.55,9,6,0,0 days 09:06:00
38548001,45.08,5.56,2016-01-01 09:06:00,260.0,0.8,0.0,98.0,276.75,9,6,0,0 days 09:06:00
74042003,46.07,6.38,2016-01-01 09:06:00,0.0,0.0,0.0,99.0,280.05,9,6,0,0 days 09:06:00
83148002,43.39,6.53,2016-01-01 09:06:00,0.0,0.0,0.0,95.0,280.25,9,6,0,0 days 09:06:00
84025001,43.88,5.16,2016-01-01 09:06:00,130.0,0.5,0.0,98.0,282.95,9,6,0,0 days 09:06:00
7187001,44.61,4.24,2016-01-01 09:12:00,320.0,2.0,0.0,77.0,279.55,9,12,0,0 days 09:12:00
15122002,44.73,2.17,2016-01-01 09:12:00,110.0,1.0,0.0,79.0,280.85,9,12,0,0 days 09:12:00
19164001,45.7,2.06,2016-01-01 09:12:00,130.0,5.4,0.0,88.0,277.85,9,12,0,0 days 09:12:00
26321003,44.55,5.28,2016-01-01 09:12:00,80.0,1.4,0.0,94.0,278.95,9,12,0,0 days 09:12:00
34209002,43.32,3.35,2016-01-01 09:12:00,60.0,4.6,0.0,94.0,283.25,9,12,0,0 days 09:12:00
38191002,45.09,6.09,2016-01-01 09:12:00,270.0,1.0,0.0,77.0,274.25,9,12,0,0 days 09:12:00
38548001,45.08,5.56,2016-01-01 09:12:00,310.0,1.4,0.0,98.0,276.55,9,12,0,0 days 09:12:00
74042003,46.07,6.38,2016-01-01 09:12:00,0.0,0.0,0.0,99.0,280.05,9,12,0,0 days 09:12:00
83148002,43.39,6.53,2016-01-01 09:12:00,0.0,0.0,0.0,95.0,280.35,9,12,0,0 days 09:12:00
84025001,43.88,5.16,2016-01-01 09:12:00,150.0,1.0,0.0,96.0,282.75,9,12,0,0 days 09:12:00
7187001,44.61,4.24,2016-01-01 09:18:00,330.0,2.0,0.0,77.0,279.65,9,18,0,0 days 09:18:00
15122002,44.73,2.17,2016-01-01 09:18:00,120.0,1.3,0.0,77.0,280.95,9,18,0,0 days 09:18:00
19164001,45.7,2.06,2016-01-01 09:18:00,130.0,5.5,0.0,87.0,278.05,9,18,0,0 days 09:18:00
26321003,44.55,5.28,2016-01-01 09:18:00,70.0,1.9,0.0,93.0,278.95,9,18,0,0 days 09:18:00
34209002,43.32,3.35,2016-01-01 09:18:00,50.0,4.3,0.0,94.0,283.35,9,18,0,0 days 09:18:00
38191002,45.09,6.09,2016-01-01 09:18:00,360.0,1.3,0.0,78.0,273.75,9,18,0,0 days 09:18:00
38548001,45.08,5.56,2016-01-01 09:18:00,350.0,1.8,0.0,98.0,276.55,9,18,0,0 days 09:18:00
74042003,46.07,6.38,2016-01-01 09:18:00,0.0,0.0,0.0,99.0,280.15,9,18,0,0 days 09:18:00
83148002,43.39,6.53,2016-01-01 09:18:00,0.0,0.0,0.0,95.0,280.35,9,18,0,0 days 09:18:00
84025001,43.88,5.16,2016-01-01 09:18:00,170.0,1.6,0.0,95.0,282.45,9,18,0,0 days 09:18:00
7187001,44.61,4.24,2016-01-01 09:24:00,330.0,2.0,0.0,78.0,279.75,9,24,0,0 days 09:24:00
15122002,44.73,2.17,2016-01-01 09:24:00,130.0,1.7,0.0,78.0,280.55,9,24,0,0 days 09:24:00
19164001,45.7,2.06,2016-01-01 09:24:00,130.0,5.2,0.0,87.0,278.25,9,24,0,0 days 09:24:00
26321003,44.55,5.28,2016-01-01 09:24:00,80.0,1.9,0.0,92.0,278.95,9,24,0,0 days 09:24:00
34209002,43.32,3.35,2016-01-01 09:24:00,50.0,4.3,0.0,94.0,283.25,9,24,0,0 days 09:24:00
38191002,45.09,6.09,2016-01-01 09:24:00,40.0,1.4,0.0,75.0,273.95,9,24,0,0 days 09:24:00
38548001,45.08,5.56,2016-01-01 09:24:00,340.0,1.7,0.0,97.0,276.55,9,24,0,0 days 09:24:00
74042003,46.07,6.38,2016-01-01 09:24:00,0.0,0.0,0.0,99.0,280.15,9,24,0,0 days 09:24:00
83148002,43.39,6.53,2016-01-01 09:24:00,30.0,0.8,0.0,95.0,280.55,9,24,0,0 days 09:24:00
84025001,43.88,5.16,2016-01-01 09:24:00,160.0,1.8,0.0,94.0,282.55,9,24,0,0 days 09:24:00
7187001,44.61,4.24,2016-01-01 09:30:00,330.0,2.1,0.0,76.0,279.95,9,30,0,0 days 09:30:00
15122002,44.73,2.17,2016-01-01 09:30:00,130.0,1.8,0.0,80.0,280.35,9,30,0,0 days 09:30:00
19164001,45.7,2.06,2016-01-01 09:30:00,120.0,5.0,0.0,86.0,278.45,9,30,0,0 days 09:30:00
26321003,44.55,5.28,2016-01-01 09:30:00,80.0,1.8,0.0,92.0,279.05,9,30,0,0 days 09:30:00
34209002,43.32,3.35,2016-01-01 09:30:00,60.0,4.2,0.2,94.0,283.25,9,30,0,0 days 09:30:00
38191002,45.09,6.09,2016-01-01 09:30:00,80.0,1.1,0.0,75.0,274.95,9,30,0,0 days 09:30:00
38548001,45.08,5.56,2016-01-01 09:30:00,320.0,1.8,0.0,96.0,276.45,9,30,0,0 days 09:30:00
74042003,46.07,6.38,2016-01-01 09:30:00,0.0,0.0,0.0,99.0,280.15,9,30,0,0 days 09:30:00
83148002,43.39,6.53,2016-01-01 09:30:00,30.0,1.9,0.0,93.0,281.25,9,30,0,0 days 09:30:00
84025001,43.88,5.16,2016-01-01 09:30:00,160.0,1.8,0.0,94.0,282.55,9,30,0,0 days 09:30:00
7187001,44.61,4.24,2016-01-01 09:36:00,330.0,2.2,0.0,74.0,279.95,9,36,0,0 days 09:36:00
15122002,44.73,2.17,2016-01-01 09:36:00,130.0,1.7,0.0,80.0,280.25,9,36,0,0 days 09:36:00
19164001,45.7,2.06,2016-01-01 09:36:00,120.0,5.0,0.0,84.0,278.65,9,36,0,0 days 09:36:00
26321003,44.55,5.28,2016-01-01 09:36:00,80.0,1.2,0.0,91.0,279.15,9,36,0,0 days 09:36:00
34209002,43.32,3.35,2016-01-01 09:36:00,60.0,4.3,0.0,94.0,283.25,9,36,0,0 days 09:36:00
38191002,45.09,6.09,2016-01-01 09:36:00,180.0,1.3,0.0,72.0,275.15,9,36,0,0 days 09:36:00
38548001,45.08,5.56,2016-01-01 09:36:00,340.0,1.3,0.0,97.0,276.55,9,36,0,0 days 09:36:00
74042003,46.07,6.38,2016-01-01 09:36:00,0.0,0.0,0.0,99.0,280.15,9,36,0,0 days 09:36:00
83148002,43.39,6.53,2016-01-01 09:36:00,40.0,2.1,0.0,89.0,281.55,9,36,0,0 days 09:36:00
84025001,43.88,5.16,2016-01-01 09:36:00,170.0,1.3,0.0,94.0,283.25,9,36,0,0 days 09:36:00
7187001,44.61,4.24,2016-01-01 09:42:00,330.0,2.1,0.0,74.0,280.15,9,42,0,0 days 09:42:00
15122002,44.73,2.17,2016-01-01 09:42:00,130.0,1.9,0.0,81.0,280.25,9,42,0,0 days 09:42:00
19164001,45.7,2.06,2016-01-01 09:42:00,120.0,4.6,0.0,83.0,278.65,9,42,0,0 days 09:42:00
26321003,44.55,5.28,2016-01-01 09:42:00,70.0,0.7,0.0,92.0,279.25,9,42,0,0 days 09:42:00
34209002,43.32,3.35,2016-01-01 09:42:00,60.0,4.6,0.2,94.0,283.25,9,42,0,0 days 09:42:00
38191002,45.09,6.09,2016-01-01 09:42:00,200.0,1.0,0.0,71.0,275.35,9,42,0,0 days 09:42:00
38548001,45.08,5.56,2016-01-01 09:42:00,90.0,0.9,0.0,96.0,276.65,9,42,0,0 days 09:42:00
74042003,46.07,6.38,2016-01-01 09:42:00,310.0,0.5,0.0,99.0,280.15,9,42,0,0 days 09:42:00
83148002,43.39,6.53,2016-01-01 09:42:00,30.0,1.8,0.0,88.0,281.75,9,42,0,0 days 09:42:00
84025001,43.88,5.16,2016-01-01 09:42:00,170.0,0.9,0.0,91.0,283.65,9,42,0,0 days 09:42:00
7187001,44.61,4.24,2016-01-01 09:48:00,330.0,1.9,0.0,74.0,280.25,9,48,0,0 days 09:48:00
15122002,44.73,2.17,2016-01-01 09:48:00,130.0,1.6,0.0,82.0,280.55,9,48,0,0 days 09:48:00
19164001,45.7,2.06,2016-01-01 09:48:00,120.0,5.2,0.0,84.0,278.35,9,48,0,0 days 09:48:00
26321003,44.55,5.28,2016-01-01 09:48:00,0.0,0.0,0.0,91.0,279.55,9,48,0,0 days 09:48:00
34209002,43.32,3.35,2016-01-01 09:48:00,60.0,4.6,0.0,94.0,283.25,9,48,0,0 days 09:48:00
38191002,45.09,6.09,2016-01-01 09:48:00,80.0,0.8,0.0,68.0,275.75,9,48,0,0 days 09:48:00
38548001,45.08,5.56,2016-01-01 09:48:00,100.0,0.7,0.0,97.0,276.85,9,48,0,0 days 09:48:00
74042003,46.07,6.38,2016-01-01 09:48:00,0.0,0.0,0.0,99.0,280.15,9,48,0,0 days 09:48:00
83148002,43.39,6.53,2016-01-01 09:48:00,30.0,0.8,0.0,89.0,281.55,9,48,0,0 days 09:48:00
84025001,43.88,5.16,2016-01-01 09:48:00,170.0,1.0,0.0,88.0,283.65,9,48,0,0 days 09:48:00
7187001,44.61,4.24,2016-01-01 09:54:00,330.0,2.2,0.0,73.0,280.15,9,54,0,0 days 09:54:00
15122002,44.73,2.17,2016-01-01 09:54:00,120.0,1.9,0.0,79.0,280.75,9,54,0,0 days 09:54:00
19164001,45.7,2.06,2016-01-01 09:54:00,120.0,5.7,0.0,84.0,278.35,9,54,0,0 days 09:54:00
26321003,44.55,5.28,2016-01-01 09:54:00,0.0,0.0,0.0,91.0,279.75,9,54,0,0 days 09:54:00
34209002,43.32,3.35,2016-01-01 09:54:00,60.0,3.8,0.0,94.0,283.25,9,54,0,0 days 09:54:00
38191002,45.09,6.09,2016-01-01 09:54:00,110.0,1.3,0.0,71.0,275.85,9,54,0,0 days 09:54:00
38548001,45.08,5.56,2016-01-01 09:54:00,210.0,1.1,0.0,96.0,276.95,9,54,0,0 days 09:54:00
74042003,46.07,6.38,2016-01-01 09:54:00,0.0,0.0,0.0,99.0,280.15,9,54,0,0 days 09:54:00
83148002,43.39,6.53,2016-01-01 09:54:00,30.0,0.5,0.0,90.0,281.55,9,54,0,0 days 09:54:00
84025001,43.88,5.16,2016-01-01 09:54:00,160.0,0.8,0.0,87.0,283.95,9,54,0,0 days 09:54:00
7187001,44.61,4.24,2016-01-01 10:00:00,320.0,2.3,0.0,72.0,280.45,10,0,0,0 days 10:00:00
15122002,44.73,2.17,2016-01-01 10:00:00,130.0,2.0,0.0,80.0,280.85,10,0,0,0 days 10:00:00
19164001,45.7,2.06,2016-01-01 10:00:00,120.0,5.2,0.0,86.0,278.35,10,0,0,0 days 10:00:00
26321003,44.55,5.28,2016-01-01 10:00:00,60.0,0.7,0.0,89.0,279.85,10,0,0,0 days 10:00:00
34209002,43.32,3.35,2016-01-01 10:00:00,50.0,3.6,0.0,94.0,283.25,10,0,0,0 days 10:00:00
38191002,45.09,6.09,2016-01-01 10:00:00,140.0,1.4,0.0,70.0,275.95,10,0,0,0 days 10:00:00
38548001,45.08,5.56,2016-01-01 10:00:00,220.0,1.2,0.0,95.0,276.95,10,0,0,0 days 10:00:00
74042003,46.07,6.38,2016-01-01 10:00:00,0.0,0.0,0.0,99.0,280.25,10,0,0,0 days 10:00:00
83148002,43.39,6.53,2016-01-01 10:00:00,40.0,1.3,0.0,87.0,281.85,10,0,0,0 days 10:00:00
84025001,43.88,5.16,2016-01-01 10:00:00,160.0,0.8,0.0,86.0,284.15,10,0,0,0 days 10:00:00
7187001,44.61,4.24,2016-01-01 10:06:00,310.0,2.0,0.0,73.0,280.85,10,6,0,0 days 10:06:00
15122002,44.73,2.17,2016-01-01 10:06:00,140.0,2.4,0.0,79.0,281.05,10,6,0,0 days 10:06:00
19164001,45.7,2.06,2016-01-01 10:06:00,120.0,4.8,0.0,86.0,278.45,10,6,0,0 days 10:06:00
26321003,44.55,5.28,2016-01-01 10:06:00,70.0,0.7,0.0,89.0,280.35,10,6,0,0 days 10:06:00
34209002,43.32,3.35,2016-01-01 10:06:00,50.0,3.8,0.0,94.0,283.15,10,6,0,0 days 10:06:00
38191002,45.09,6.09,2016-01-01 10:06:00,190.0,1.1,0.0,71.0,275.95,10,6,0,0 days 10:06:00
38548001,45.08,5.56,2016-01-01 10:06:00,190.0,0.7,0.0,95.0,276.95,10,6,0,0 days 10:06:00
74042003,46.07,6.38,2016-01-01 10:06:00,0.0,0.0,0.0,99.0,280.25,10,6,0,0 days 10:06:00
83148002,43.39,6.53,2016-01-01 10:06:00,30.0,2.0,0.0,85.0,282.05,10,6,0,0 days 10:06:00
84025001,43.88,5.16,2016-01-01 10:06:00,90.0,1.0,0.0,85.0,284.45,10,6,0,0 days 10:06:00
7187001,44.61,4.24,2016-01-01 10:12:00,290.0,1.4,0.0,67.0,281.05,10,12,0,0 days 10:12:00
15122002,44.73,2.17,2016-01-01 10:12:00,140.0,2.9,0.0,79.0,281.05,10,12,0,0 days 10:12:00
19164001,45.7,2.06,2016-01-01 10:12:00,120.0,4.9,0.0,86.0,278.95,10,12,0,0 days 10:12:00
26321003,44.55,5.28,2016-01-01 10:12:00,0.0,0.0,0.0,86.0,280.75,10,12,0,0 days 10:12:00
34209002,43.32,3.35,2016-01-01 10:12:00,60.0,3.7,0.0,94.0,283.15,10,12,0,0 days 10:12:00
38191002,45.09,6.09,2016-01-01 10:12:00,270.0,0.5,0.0,70.0,276.15,10,12,0,0 days 10:12:00
38548001,45.08,5.56,2016-01-01 10:12:00,170.0,0.8,0.0,95.0,277.05,10,12,0,0 days 10:12:00
74042003,46.07,6.38,2016-01-01 10:12:00,0.0,0.0,0.0,99.0,280.25,10,12,0,0 days 10:12:00
83148002,43.39,6.53,2016-01-01 10:12:00,30.0,1.9,0.0,85.0,282.15,10,12,0,0 days 10:12:00
84025001,43.88,5.16,2016-01-01 10:12:00,60.0,1.4,0.0,83.0,284.55,10,12,0,0 days 10:12:00
7187001,44.61,4.24,2016-01-01 10:18:00,0.0,0.0,0.0,72.0,281.15,10,18,0,0 days 10:18:00
15122002,44.73,2.17,2016-01-01 10:18:00,140.0,2.6,0.0,79.0,281.05,10,18,0,0 days 10:18:00
19164001,45.7,2.06,2016-01-01 10:18:00,120.0,4.7,0.0,83.0,279.35,10,18,0,0 days 10:18:00
26321003,44.55,5.28,2016-01-01 10:18:00,0.0,0.0,0.0,87.0,281.15,10,18,0,0 days 10:18:00
34209002,43.32,3.35,2016-01-01 10:18:00,60.0,4.3,0.0,94.0,283.15,10,18,0,0 days 10:18:00
38191002,45.09,6.09,2016-01-01 10:18:00,290.0,0.5,0.0,70.0,276.05,10,18,0,0 days 10:18:00
38548001,45.08,5.56,2016-01-01 10:18:00,180.0,0.8,0.0,95.0,277.15,10,18,0,0 days 10:18:00
74042003,46.07,6.38,2016-01-01 10:18:00,260.0,0.8,0.0,99.0,280.25,10,18,0,0 days 10:18:00
83148002,43.39,6.53,2016-01-01 10:18:00,40.0,2.1,0.0,84.0,282.15,10,18,0,0 days 10:18:00
84025001,43.88,5.16,2016-01-01 10:18:00,50.0,2.3,0.0,82.0,284.35,10,18,0,0 days 10:18:00
7187001,44.61,4.24,2016-01-01 10:24:00,140.0,1.7,0.0,87.0,280.95,10,24,0,0 days 10:24:00
15122002,44.73,2.17,2016-01-01 10:24:00,140.0,2.6,0.0,80.0,281.05,10,24,0,0 days 10:24:00
19164001,45.7,2.06,2016-01-01 10:24:00,120.0,4.7,0.0,83.0,279.75,10,24,0,0 days 10:24:00
26321003,44.55,5.28,2016-01-01 10:24:00,0.0,0.0,0.0,83.0,281.35,10,24,0,0 days 10:24:00
34209002,43.32,3.35,2016-01-01 10:24:00,60.0,3.6,0.0,94.0,283.15,10,24,0,0 days 10:24:00
38191002,45.09,6.09,2016-01-01 10:24:00,310.0,0.6,0.0,70.0,276.05,10,24,0,0 days 10:24:00
38548001,45.08,5.56,2016-01-01 10:24:00,240.0,0.6,0.0,94.0,277.25,10,24,0,0 days 10:24:00
74042003,46.07,6.38,2016-01-01 10:24:00,280.0,1.2,0.0,99.0,280.15,10,24,0,0 days 10:24:00
83148002,43.39,6.53,2016-01-01 10:24:00,40.0,2.8,0.0,83.0,282.25,10,24,0,0 days 10:24:00
84025001,43.88,5.16,2016-01-01 10:24:00,40.0,2.7,0.0,81.0,284.45,10,24,0,0 days 10:24:00
7187001,44.61,4.24,2016-01-01 10:30:00,140.0,4.2,0.0,91.0,280.05,10,30,0,0 days 10:30:00
15122002,44.73,2.17,2016-01-01 10:30:00,130.0,2.3,0.0,80.0,281.05,10,30,0,0 days 10:30:00
19164001,45.7,2.06,2016-01-01 10:30:00,120.0,4.7,0.0,83.0,280.15,10,30,0,0 days 10:30:00
26321003,44.55,5.28,2016-01-01 10:30:00,0.0,0.0,0.0,85.0,281.65,10,30,0,0 days 10:30:00
34209002,43.32,3.35,2016-01-01 10:30:00,70.0,3.3,0.0,94.0,283.15,10,30,0,0 days 10:30:00
38191002,45.09,6.09,2016-01-01 10:30:00,310.0,0.9,0.0,72.0,275.75,10,30,0,0 days 10:30:00
38548001,45.08,5.56,2016-01-01 10:30:00,130.0,0.5,0.0,94.0,277.45,10,30,0,0 days 10:30:00
74042003,46.07,6.38,2016-01-01 10:30:00,290.0,1.3,0.0,99.0,280.15,10,30,0,0 days 10:30:00
83148002,43.39,6.53,2016-01-01 10:30:00,40.0,3.0,0.0,83.0,282.35,10,30,0,0 days 10:30:00
84025001,43.88,5.16,2016-01-01 10:30:00,50.0,3.0,0.0,81.0,284.45,10,30,0,0 days 10:30:00
7187001,44.61,4.24,2016-01-01 10:36:00,140.0,3.5,0.0,96.0,279.85,10,36,0,0 days 10:36:00
15122002,44.73,2.17,2016-01-01 10:36:00,130.0,1.9,0.0,81.0,281.15,10,36,0,0 days 10:36:00
19164001,45.7,2.06,2016-01-01 10:36:00,130.0,5.0,0.0,77.0,280.55,10,36,0,0 days 10:36:00
26321003,44.55,5.28,2016-01-01 10:36:00,0.0,0.0,0.0,81.0,282.05,10,36,0,0 days 10:36:00
34209002,43.32,3.35,2016-01-01 10:36:00,60.0,3.9,0.0,94.0,283.15,10,36,0,0 days 10:36:00
38191002,45.09,6.09,2016-01-01 10:36:00,230.0,1.1,0.0,74.0,275.85,10,36,0,0 days 10:36:00
38548001,45.08,5.56,2016-01-01 10:36:00,150.0,0.7,0.0,94.0,277.55,10,36,0,0 days 10:36:00
74042003,46.07,6.38,2016-01-01 10:36:00,270.0,1.2,0.0,99.0,280.25,10,36,0,0 days 10:36:00
83148002,43.39,6.53,2016-01-01 10:36:00,30.0,2.5,0.0,83.0,282.45,10,36,0,0 days 10:36:00
84025001,43.88,5.16,2016-01-01 10:36:00,50.0,2.6,0.0,78.0,284.75,10,36,0,0 days 10:36:00
7187001,44.61,4.24,2016-01-01 10:42:00,150.0,2.7,0.0,96.0,279.75,10,42,0,0 days 10:42:00
15122002,44.73,2.17,2016-01-01 10:42:00,120.0,1.8,0.0,82.0,281.25,10,42,0,0 days 10:42:00
19164001,45.7,2.06,2016-01-01 10:42:00,140.0,5.7,0.0,78.0,280.35,10,42,0,0 days 10:42:00
26321003,44.55,5.28,2016-01-01 10:42:00,0.0,0.0,0.0,81.0,282.05,10,42,0,0 days 10:42:00
34209002,43.32,3.35,2016-01-01 10:42:00,60.0,4.8,0.0,94.0,283.15,10,42,0,0 days 10:42:00
38191002,45.09,6.09,2016-01-01 10:42:00,190.0,0.5,0.0,73.0,276.55,10,42,0,0 days 10:42:00
38548001,45.08,5.56,2016-01-01 10:42:00,300.0,1.3,0.0,93.0,277.35,10,42,0,0 days 10:42:00
74042003,46.07,6.38,2016-01-01 10:42:00,270.0,1.9,0.0,98.0,280.05,10,42,0,0 days 10:42:00
83148002,43.39,6.53,2016-01-01 10:42:00,40.0,2.7,0.0,83.0,282.55,10,42,0,0 days 10:42:00
84025001,43.88,5.16,2016-01-01 10:42:00,60.0,2.5,0.0,75.0,284.35,10,42,0,0 days 10:42:00
7187001,44.61,4.24,2016-01-01 10:48:00,150.0,2.5,0.0,97.0,279.65,10,48,0,0 days 10:48:00
15122002,44.73,2.17,2016-01-01 10:48:00,100.0,1.9,0.0,82.0,281.35,10,48,0,0 days 10:48:00
19164001,45.7,2.06,2016-01-01 10:48:00,130.0,5.8,0.0,77.0,280.35,10,48,0,0 days 10:48:00
26321003,44.55,5.28,2016-01-01 10:48:00,0.0,0.0,0.0,79.0,282.35,10,48,0,0 days 10:48:00
34209002,43.32,3.35,2016-01-01 10:48:00,60.0,4.5,0.0,94.0,283.15,10,48,0,0 days 10:48:00
38191002,45.09,6.09,2016-01-01 10:48:00,120.0,0.6,0.0,70.0,276.85,10,48,0,0 days 10:48:00
38548001,45.08,5.56,2016-01-01 10:48:00,360.0,1.2,0.0,93.0,277.45,10,48,0,0 days 10:48:00
74042003,46.07,6.38,2016-01-01 10:48:00,270.0,2.3,0.0,98.0,280.05,10,48,0,0 days 10:48:00
83148002,43.39,6.53,2016-01-01 10:48:00,40.0,2.8,0.0,83.0,282.65,10,48,0,0 days 10:48:00
84025001,43.88,5.16,2016-01-01 10:48:00,60.0,2.5,0.0,76.0,284.25,10,48,0,0 days 10:48:00
7187001,44.61,4.24,2016-01-01 10:54:00,160.0,2.0,0.0,97.0,279.55,10,54,0,0 days 10:54:00
